vehicle_id,policyholder_id,make,model,year,color,vehicle_value_usd,mileage,fuel_type,vin,is_modified
VH00649,PH00649,Honda,Civic,2014,Orange,28330.3,144273.0,Diesel,YXWEYR924EUVPF91D,Y
VH00650,PH00650,Mercedes,GLE,2001,gray,"$115,179.05",62870.0,petrol,FHMNVCJ6WRD1JHPBU,yes
VH00651,PH00651,Nissan,Rogue,2021,Red,61979.47,24026.0,Petrol,NX2AXCHCN5CU62C7K,N
VH00652,PH00652,BMW,3 Series,2003,Grey,100269.65,79940.0,hybrid,SX55Y41JK8K9ND1VC,FALSE
VH00653,PH00653,Mercedes,C-Class,2018,White,"$17,915.52",164108.0,hybrid,61FJ246AMGSTJPEZ6,Y
VH00654,PH00654,BMW,X5,2013,Orange,,164620.0,Diesel,BVKBDHJ9NFVLSF3RR,FALSE
VH00655,PH00655,Chevrolet,Spark,2019,Orange,"$31,895.93",988854.0,DIESEL,HR2RHUXCFF00NNFN2,yes
VH00656,PH00656,Hyundai,Santa Fe,2005,White,"$84,708.46",96823.0,hybrid,NFS7BSYB12ZP5XTYY,FALSE
VH00657,PH00657,Mercedes,C-Class,2019,Blue,"$36,085.13",49509.0,Petrol,DG7LC1E0TASTGNE8G,N
VH00658,PH00658,Ford,Focus,2019,BLACK,"$13,241.32",,EV,JMKSBB7VY1J7ZSZDP,TRUE
VH00659,PH00659,Chevrolet,Equinox,2020,Blue,"$6,639.86",23597.0,petrol,2V6G1FF6912009UCN,0
VH00660,PH00660,Ford,Focus,2009,Orange,28041.94,101334.0,petrol,S7330X1BSLBEXJCNK,no
VH00661,PH00661,Tesla,Model Y,2020,Yellow,"$30,764.15",,Petrol,DAD4L1SUXBTWUPLB8,FALSE
VH00662,PH00662,Hyundai,Tucson,2023,white,"$44,967.29",43087.0,Petrol,VHUGGK13R62W4RPYD,True
VH00663,PH00663,Mercedes,C-Class,2012,White,107817.82,77396.0,hybrid,6VF7GDLRL1KLXLYTN,yes
VH00664,PH00664,Hyundai,Santa Fe,2012,Grey,88450.1,41671.0,DIESEL,MA27XJBUYXLKSBBP3,1
VH00665,PH00665,Chevrolet,Spark,2023,Green,"$8,903.45",23347.0,DIESEL,T9TV2WX70PVE5149P,no
VH00666,PH00666,Mercedes,S-Class,2006,Black,"$101,876.25",70221.0,DIESEL,R8S2WAKJUL97XBW6L,Y
VH00667,PH00667,BMW,5 Series,2008,White,"$84,556.63",91475.0,Diesel,73U721ZKWESLT3YZ6,no
VH00668,PH00668,Honda,Accord,2022,Orange,"$17,976.11",149920.0,Electric,S59X5HKG7VD42L2PE,Y
VH00669,PH00669,Hyundai,Elantra,2020,Silver,,621564.0,Diesel,RKMS7JY6WF21ZFKCV,no
VH00670,PH00670,Hyundai,Tucson,2024,Silver,"$30,113.75",188256.0,EV,R85HN6NBVPZSNY5BR,TRUE
VH00671,PH00671,Mercedes,GLE,2007,Silver,110731.92,105950.0,Hybrid,SPKRY4GLLTGSZWX4L,FALSE
VH00672,PH00672,Nissan,Altima,2015,Silver,32691.42,31054.0,hybrid,L2W0LF05Z23Z6XFFV,True
VH00673,PH00673,Chevrolet,Tahoe,2020,Yellow,59854.74,76744.0,Hybrid,NGPWG37K8E4MTNSU0,1
VH00674,PH00674,Nissan,Sentra,2012,Green,36679.83,96256.0,DIESEL,MU1R3TS1JS4RY21X2,Yes
VH00675,PH00675,Hyundai,Sonata,2018,Black,37743.35,82916.0,Petrol,PJEE41NTS0H24AWFD,yes
VH00676,PH00676,Audi,A6,2007,Grey,25737.43,60072.0,Petrol,PTTXD10UAFHZX77XE,True
VH00677,PH00677,Audi,Q7,2019,Silver,"$50,494.95",25119.0,EV,24DDBW1EDTVBYHL5E,Y
VH00678,PH00678,Toyota,Corolla,2024,white,"$57,224.81",198267.0,EV,VSGH5J3MW3FUMWKGG,0
VH00679,PH00679,Honda,Accord,2021,Grey,47176.95,140210.0,Hybrid,TJBS8H5D6NSY9FFX7,True
VH00680,PH00680,Honda,Fit,2012,Grey,"$85,498.49",42894.0,Diesel,X0N6PUMYVJC7S6Z8P,0
VH00681,PH00681,BMW,5 Series,2022,Green,"$54,749.01",87077.0,Hybrid,4TJPWNSENR590JYVL,Y
VH00682,PH00682,Ford,Escape,2008,White,"$11,313.22",161005.0,DIESEL,YJ1MUWTYEJ6Y9A2A9,FALSE
VH00683,PH00683,Toyota,Prius,2015,Yellow,113976.2,50141.0,hybrid,H64KWWZYNLZM42AXG,True
VH00684,PH00684,Honda,Accord,2017,Yellow,"$31,498.86",96617.0,Diesel,ZU8ZKYCAF4V63Y8Z8,no
VH00685,PH00685,Toyota,Corolla,2008,Blue,"$87,829.11",161600.0,petrol,58CT0DAPYGW9J3FZ2,no
VH00686,PH00686,BMW,X3,2024,Blue,"$81,508.55",593845.0,Electric,9SU3A1G4TVJKF0S77,True
VH00687,PH00687,Audi,TT,2018,Silver,"$39,250.53",19690.0,Diesel,ZZ1GS31ULDD6KY2HC,FALSE
VH00688,PH00688,Mercedes,E-Class,2004,gray,"$27,146.32",121176.0,Hybrid,4WM6AB9URG5H8NE0E,True
VH00689,PH00689,Honda,Accord,2019,Grey,84564.13,96736.0,DIESEL,MGXZJHZ727JDABLL9,0
VH00690,PH00690,Honda,Pilot,2021,Green,"$88,027.15",,DIESEL,JYLZS3AJZ4J3CSVNG,Yes
VH00691,PH00691,Tesla,Cybertruck,2023,Yellow,"$26,223.77",152121.0,EV,EKPWZ2NCPZLSSKAL3,1
VH00692,PH00692,Honda,Pilot,2007,White,"$70,490.48",71016.0,DIESEL,5F16P1RA45SDTZD48,TRUE
VH00693,PH00693,Honda,Accord,2010,Grey,63806.97,96543.0,Diesel,T03SM78CZJW21G6VP,N
VH00694,PH00694,Hyundai,Elantra,2008,Blue,76166.79,844073.0,Petrol,7E5SYDXF1LS6MK323,FALSE
VH00695,PH00695,Tesla,Model S,2012,Red,"$7,922.27",112458.0,Hybrid,49G7W8BLZ7ZX36ZYW,True
VH00696,PH00696,Tesla,Cybertruck,2005,White,103691.73,199828.0,Hybrid,3S9408VGZWLUZRSFX,0
VH00697,PH00697,BMW,5 Series,2019,Black,"$57,432.94",159967.0,petrol,EF1TT5TRTGEX36VT2,TRUE
VH00698,PH00698,Toyota,RAV4,2006,Blue,"$9,485.87",154698.0,hybrid,A99467Z4N5NNKP3Z6,TRUE
VH00699,PH00699,BMW,5 Series,2008,Orange,"$91,032.74",29824.0,DIESEL,H18P5XU5ET0ZT1DU9,True
VH00700,PH00700,BMW,5 Series,2019,gray,"$9,837.80",80231.0,DIESEL,MPY7PMJ3TWH442P7M,N
VH00701,PH00701,Mercedes,E-Class,2020,Black,57281.99,126323.0,DIESEL,PMA6GRDAEB7AM5H07,FALSE
VH00702,PH00702,BMW,X5,2011,Orange,85274.85,50631.0,EV,1KRGTV9BJ5PMD7E84,0
VH00703,PH00703,Chevrolet,Spark,2015,Red,97952.23,79534.0,petrol,FC3XHFU7WFZ2N5FUN,Yes
VH00704,PH00704,Mercedes,A-Class,2000,Red,108625.98,30713.0,Petrol,29JLCTG7NANXMEJWM,FALSE
VH00705,PH00705,BMW,5 Series,2004,Yellow,34677.63,,petrol,R7Z8XBH5RE321V349,FALSE
VH00706,PH00706,Audi,A4,2016,Black,53406.34,188654.0,hybrid,Y48P3X3J51BT2B6UN,1
VH00707,PH00707,Hyundai,Tucson,2013,Silver,"$27,810.60",54315.0,EV,M0WR7TA91T0E49VFC,Yes
VH00708,PH00708,Audi,Q7,2016,Yellow,"$55,112.07",77689.0,Electric,4PZ5JEJ45GGE9RZTJ,FALSE
VH00709,PH00709,Mercedes,C-Class,2002,Grey,"$48,199.63",126868.0,petrol,H64EHF2R2WH92YCYX,TRUE
VH00710,PH00710,Nissan,Leaf,2007,Yellow,89786.11,146752.0,Electric,NUJLXU6SAF7ANR654,Yes
VH00711,PH00711,Tesla,Model 3,2004,Blue,"$19,513.18",103269.0,EV,ZRJMT285G82MW8DD4,yes
VH00712,PH00712,Ford,Mustang,2014,Orange,"$86,435.02",81416.0,petrol,1XVMM8EW3TTYLMVH8,Yes
VH00713,PH00713,Honda,Civic,2010,Blue,"$88,327.27",186244.0,Hybrid,64XLFUR7G6E3AKA7K,N
VH00714,PH00714,Chevrolet,Spark,2009,White,113561.27,881469.0,EV,CKZW9LE5JL71PU2CJ,Y
VH00715,PH00715,Tesla,Model 3,2021,Yellow,43379.42,53474.0,EV,6ABC3SN094H72BCCU,True
VH00716,PH00716,BMW,3 Series,2000,Red,"$78,471.88",966640.0,Hybrid,MUR8MRRTE9U9TJU5T,no
VH00717,PH00717,Toyota,RAV4,2023,BLACK,"$68,636.17",57171.0,Petrol,6XN1MWKYJCU1Z01HL,yes
VH00718,PH00718,Tesla,Model Y,2018,Green,"$45,057.15",1069.0,hybrid,MU1SJT4SL667XNY3M,Y
VH00719,PH00719,Mercedes,E-Class,2020,Blue,50161.73,193081.0,Petrol,AY5H35YXLECEZ31XD,True
VH00720,PH00720,BMW,X3,2001,gray,55577.81,10809.0,Electric,484AUKPEA3B4BY0RG,N
VH00721,PH00721,Nissan,Altima,2004,White,"$110,002.33",41116.0,Hybrid,K0910726A54BTP8N5,yes
VH00722,PH00722,Tesla,Model Y,2000,Yellow,"$83,911.09",182250.0,Hybrid,61YZKLK7BLJ9XS3B7,yes
VH00723,PH00723,Tesla,Model S,2006,Silver,"$52,605.76",125285.0,Petrol,LTDMADTHWVD8VYB9K,0
VH00724,PH00724,Nissan,Rogue,2008,Green,88220.35,138425.0,DIESEL,HEA1D6R74RJL0RZRN,False
VH00725,PH00725,Nissan,Altima,2021,Yellow,"$35,873.79",61770.0,Petrol,8L56J6G91DUCYJ0L6,Yes
VH00726,PH00726,Tesla,Model S,2001,Yellow,,63519.0,DIESEL,XJAD017ACD0UM4Y09,0
VH00727,PH00727,Nissan,Altima,2019,Yellow,48411.86,9724.0,Petrol,RZ9Y3YH2G54SM3KAN,True
VH00728,PH00728,Nissan,Rogue,2024,Black,"$112,531.80",114859.0,DIESEL,NF6YRS8S8PBD79JFC,FALSE
VH00729,PH00729,BMW,X3,2020,Grey,103960.77,137414.0,Hybrid,0CLBTA8R27STHKF8Z,yes
VH00730,PH00730,Ford,Mustang,2009,Blue,56201.32,130025.0,EV,S95VXV26E50HBBFWJ,N
VH00731,PH00731,BMW,X5,2007,BLACK,"$109,859.76",193243.0,DIESEL,9NWGFHBT6ACP4BEGY,TRUE
VH00732,PH00732,Ford,F-150,2001,Green,30491.91,8386.0,hybrid,L18L8C2RNXLS728JS,N
VH00733,PH00733,Mercedes,A-Class,2010,Green,"$89,141.83",101916.0,Petrol,WLXFGEMT72N5ZFPM9,FALSE
VH00734,PH00734,Tesla,Cybertruck,2022,BLACK,"$70,569.79",,petrol,VEWPJZD7Y49FLZ2FJ,Yes
VH00735,PH00735,Toyota,Camry,2021,Red,97695.33,118751.0,Diesel,575RA6D399UWMMAPC,1
VH00736,PH00736,Nissan,Rogue,2023,Black,87370.07,86625.0,Petrol,XCZEW8R16ZBDNR1SZ,FALSE
VH00737,PH00737,Audi,A6,2020,Silver,"$10,415.05",52352.0,EV,B2E844LVYMT2NEPS2,0
VH00738,PH00738,Mercedes,GLE,2014,Yellow,"$41,625.25",38753.0,Hybrid,BUC8PJWW1GNHRWN6K,Yes
VH00739,PH00739,Chevrolet,Tahoe,2010,White,"$119,613.99",102392.0,DIESEL,MT75JLE8BB1LL98UV,Y
VH00740,PH00740,Toyota,Prius,2008,Silver,"$4,523.50",155768.0,Hybrid,LH4823SM5UTW4JJTC,0
VH00741,PH00741,BMW,3 Series,2011,BLACK,"$54,780.08",151017.0,EV,RH6TDSW9GUA7SZWED,yes
VH00742,PH00742,Mercedes,A-Class,2018,Red,79076.49,123381.0,DIESEL,2YF1ZLPEP62NCVY4Y,0
VH00743,PH00743,Toyota,Corolla,2002,gray,,184588.0,Hybrid,XP887SNJRSZ68F20E,TRUE
VH00744,PH00744,Ford,F-150,2006,Red,28042.91,19879.0,EV,0FY6BJ83ZEEX6R9M7,TRUE
VH00745,PH00745,Ford,Explorer,2010,gray,106125.82,4209.0,EV,BL6GKVDYMN9SUMK78,yes
VH00746,PH00746,Audi,Q7,2017,white,3759.24,182751.0,petrol,GX1EV3EMNRNXY8TL9,FALSE
VH00747,PH00747,Chevrolet,Equinox,2010,BLACK,58121.69,151194.0,EV,THXUATLBNFZNJHU5B,False
VH00748,PH00748,Toyota,RAV4,2011,White,"$9,055.26",56848.0,Petrol,BU7Y6RPMVC9HNL9MW,FALSE
VH00749,PH00749,Honda,Accord,2020,Silver,"$35,519.10",18689.0,DIESEL,AA38MYJW0HTN619TK,Y
VH00750,PH00750,Audi,TT,2012,white,"$101,779.19",35161.0,hybrid,UMWM1K2FFAV4WFAE9,Yes
VH00751,PH00751,Chevrolet,Tahoe,2012,Orange,"$18,460.75",57064.0,Hybrid,LGWEVXUW5R1CDJ6HY,0
VH00752,PH00752,Honda,Accord,2022,gray,36788.23,55179.0,Petrol,S06KLDLWBAYFUEV7H,True
VH00753,PH00753,Audi,Q7,2006,BLACK,"$21,979.28",188476.0,petrol,CYXCLX5R7EWFC57EX,yes
VH00754,PH00754,Ford,Explorer,2019,BLACK,53996.41,6033.0,Petrol,853CHGMRPT3GDPKS4,no
VH00755,PH00755,Toyota,Highlander,2001,White,"$46,686.78",192409.0,EV,44WD5N32CZMNXKSUR,yes
VH00756,PH00756,BMW,3 Series,2012,Orange,"$48,500.46",172302.0,EV,EYHKBVYR27FVEPCN2,FALSE
VH00757,PH00757,Hyundai,Tucson,2003,Blue,17471.21,115465.0,Electric,X94ZZXSER0G90MV30,False
VH00758,PH00758,BMW,M3,2022,Red,77911.09,151517.0,Electric,MAXKH49SCSPGKSSNH,no
VH00759,PH00759,Nissan,Sentra,2000,Orange,"$56,747.34",95663.0,petrol,PNV278550AFVMJ4UT,False
VH00760,PH00760,BMW,3 Series,2016,Silver,"$76,399.33",128467.0,petrol,KA98XK3JH11V0L81H,no
VH00761,PH00761,Ford,Escape,2016,white,"$81,914.73",56569.0,Petrol,MMXS6ZZ0V4W6T3NLD,yes
VH00762,PH00762,Ford,Explorer,2019,Blue,113735.41,92639.0,Hybrid,4KCR775S59571KRMS,True
VH00763,PH00763,Hyundai,Kona,2006,Green,"$114,970.01",172185.0,Electric,WR9LF4R0X4UECSZZ8,True
VH00764,PH00764,Nissan,Sentra,2023,Red,84665.76,89344.0,Hybrid,EWZMSPPB1C0PDZC32,FALSE
VH00765,PH00765,Nissan,Pathfinder,2008,Silver,"$35,166.85",30161.0,hybrid,HAKLA9SF564RG6TG6,yes
VH00766,PH00766,Ford,Mustang,2001,white,108179.65,75631.0,Diesel,F9BNXH6Z5RF8WKW6D,False
VH00767,PH00767,Tesla,Model X,2023,white,"$95,025.67",26196.0,Hybrid,CUL2BNAYMFY1ALGPE,N
VH00768,PH00768,Tesla,Model 3,2010,Grey,"$31,795.83",59564.0,Diesel,PW3288ZT075HXVA8U,FALSE
VH00769,PH00769,Chevrolet,Tahoe,2014,Yellow,,146207.0,DIESEL,D8SGP1GPDPPD8YLP1,Y
VH00770,PH00770,Ford,Escape,2001,Grey,10540.07,48932.0,Electric,AEC4YCBKXHF8L7Z9K,True
VH00771,PH00771,BMW,X3,2021,White,"$8,182.56",161082.0,Petrol,R85SMBH3LXR4CTK5N,Y
VH00772,PH00772,Tesla,Model S,2021,Blue,"$109,414.82",37672.0,Electric,68BE6KMLCHPY17F6P,N
VH00773,PH00773,Mercedes,E-Class,2002,Green,"$82,354.71",68328.0,Petrol,PHM2VXYY2CZXL1PP0,No
VH00774,PH00774,Audi,TT,2012,BLACK,73741.95,140936.0,Electric,1U5WG73TAAGYUT0E5,yes
VH00775,PH00775,Ford,Focus,2012,Blue,70326.22,171132.0,Petrol,KDYX8AYFMAR53013N,False
VH00776,PH00776,Toyota,Corolla,2019,Orange,39341.65,16293.0,petrol,PVCTH2980BE2ZVRT1,yes
VH00777,PH00777,Hyundai,Tucson,2009,Grey,42646.49,91815.0,EV,XGK8C84ZKWZHH85C2,FALSE
VH00778,PH00778,Toyota,Highlander,2016,Red,24377.91,64818.0,Diesel,2YVGKC2E0KD7344RA,False
VH00779,PH00779,Audi,A4,2013,Green,"$95,301.94",155064.0,hybrid,VYAS8PVA7LSJYY044,TRUE
VH00780,PH00780,Audi,Q5,2013,BLACK,"$15,059.58",161301.0,petrol,9GY7DTD9K4PAUC057,True
VH00781,PH00781,Tesla,Model 3,2024,Yellow,43430.77,106911.0,DIESEL,JPDGDZ0YK2G5TT9NE,yes
VH00782,PH00782,Tesla,Model 3,2009,gray,"$73,773.15",139013.0,hybrid,DDZR0SJ8SP1T3PVGG,Y
VH00783,PH00783,Chevrolet,Spark,2008,Grey,"$55,407.51",189720.0,EV,AH2SH3ZNT60GKAS1C,yes
VH00784,PH00784,Ford,Explorer,2000,White,"$12,497.95",128575.0,Petrol,ZE0ZCSU8SETW5YF2M,yes
VH00785,PH00785,Hyundai,Elantra,2007,Black,"$74,587.30",123086.0,Electric,1PMPWVR4WJ0P74ASD,Yes
VH00786,PH00786,Nissan,Rogue,2000,Silver,"$119,454.99",77795.0,petrol,0SBVW12AS0U3UTWL9,TRUE
VH00787,PH00787,Hyundai,Kona,2017,White,68476.26,69006.0,Petrol,9NUG6DU0JFPGWZS3E,FALSE
VH00788,PH00788,BMW,X5,2006,Green,"$91,762.70",149843.0,Hybrid,A8DZLRRRNKAP2ASZJ,N
VH00789,PH00789,Tesla,Model S,2010,Red,"$53,921.89",183972.0,DIESEL,6GZ39CJ1TZBVB6960,FALSE
VH00790,PH00790,Audi,A6,2018,gray,"$111,069.40",198777.0,hybrid,9P1SP8GTZVKJS63BK,Y
VH00791,PH00791,BMW,X3,2023,Red,"$34,369.70",100777.0,Diesel,BLR5HKSJXW07MHFBJ,yes
VH00792,PH00792,Mercedes,C-Class,2017,Black,42533.36,173690.0,Diesel,YAZ3SACKYVVXPR0PU,FALSE
VH00793,PH00793,Mercedes,C-Class,2007,Red,"$12,041.85",117894.0,Electric,JHC5DEZAKPGBF6R79,yes
VH00794,PH00794,Hyundai,Sonata,2005,Yellow,78114.55,96527.0,DIESEL,9JHM2EV1D3VY9MM1F,N
VH00795,PH00795,Mercedes,C-Class,2012,white,"$52,299.06",151833.0,Hybrid,DZXTC5RJUYJWE0BZL,TRUE
VH00796,PH00796,Hyundai,Sonata,2017,Green,"$112,782.32",180525.0,Diesel,600DX799FJYVZBW32,1
VH00797,PH00797,Nissan,Leaf,2018,Blue,106487.54,166799.0,hybrid,7DALT1ZDKN3H0FCVW,yes
VH00798,PH00798,Ford,Explorer,2023,Blue,"$36,214.89",781.0,petrol,PUWHM0KFVDC0TPFYT,TRUE
VH00799,PH00799,Audi,A6,2024,Green,35619.12,38749.0,petrol,JY0MBJRABWZ01B4DD,0
VH00800,PH00800,BMW,5 Series,2016,white,105758.02,103404.0,Electric,BZDJX36G6RSALJJ4L,N
VH00801,PH00801,Toyota,Corolla,2009,White,43924.19,180732.0,Petrol,071DKB66MGHUUZ892,no
VH00802,PH00802,Mercedes,GLE,2015,white,10776.11,53589.0,Diesel,7B2RN3PAEDZ8N1A2P,FALSE
VH00803,PH00803,Hyundai,Elantra,2012,White,14713.91,155750.0,Hybrid,W9UFL2DSLKE2DZC2L,False
VH00804,PH00804,Mercedes,E-Class,2006,White,"$88,674.60",121988.0,hybrid,TUTG7ENTNETMS5601,0
VH00805,PH00805,Toyota,Prius,2011,Green,3427.37,126722.0,petrol,K6SXGYJBVWKK3AT3N,yes
VH00806,PH00806,Toyota,RAV4,2004,Blue,"$89,178.80",174567.0,EV,6Z71FRSEPMVKB9VAX,yes
VH00807,PH00807,Mercedes,C-Class,2011,Blue,"$92,170.81",168856.0,DIESEL,1YC69J8B9RPFVAN10,yes
VH00808,PH00808,Audi,A4,2013,white,"$112,233.62",72937.0,Hybrid,DHY7LJ3C1V1F7XHEK,True
VH00809,PH00809,Mercedes,GLE,2003,Green,"$61,851.27",127420.0,Diesel,C71CS6LGYW7SR3YVW,N
VH00810,PH00810,Audi,A4,2019,Blue,9674.4,117520.0,DIESEL,F2L76T5MUCE6FJ4L0,TRUE
VH00811,PH00811,Chevrolet,Silverado,2022,Silver,"$67,654.73",34405.0,Petrol,CWTMADNX9585W2K6T,True
VH00812,PH00812,Ford,Explorer,2024,Green,"$105,045.62",176693.0,Petrol,WL9YYF5E8PM52XG8G,No
VH00813,PH00813,Mercedes,GLE,2019,Silver,"$65,724.03",100504.0,EV,HHAXH6MYS5U9K8G5F,0
VH00814,PH00814,Ford,F-150,2014,White,"$97,392.77",27332.0,Diesel,B0VSZ9GFGT7432NES,True
VH00815,PH00815,Chevrolet,Silverado,2018,Grey,"$90,771.63",131908.0,petrol,L42JCG5CRLSD0A9F8,N
VH00816,PH00816,Honda,Accord,2018,Yellow,"$86,381.64",180810.0,Hybrid,WVZ7ATC8RF4ZC3EFD,FALSE
VH00817,PH00817,Nissan,Sentra,2001,White,14912.85,50205.0,EV,72B9Y5EXW12Z2ZTUX,no
VH00818,PH00818,Audi,Q5,2003,Yellow,48249.08,65356.0,Diesel,BU4FDYE7H3M87810E,yes
VH00819,PH00819,Honda,Fit,2017,BLACK,66609.5,111527.0,Hybrid,C7E0RDWTR6V2FFFME,Yes
VH00820,PH00820,Chevrolet,Malibu,2015,Silver,108153.46,38120.0,petrol,DRWUZR81E8DHSDTEY,no
VH00821,PH00821,Mercedes,A-Class,2005,Black,51777.34,218.0,hybrid,XCWYEVZU651FMYDLG,No
VH00822,PH00822,Audi,A4,2017,gray,,46063.0,petrol,BX86H8F1N2FRMHB63,No
VH00823,PH00823,BMW,M3,2011,White,"$64,388.49",92664.0,DIESEL,4YFV5L64RPZATD204,No
VH00824,PH00824,Nissan,Leaf,2008,Orange,"$49,853.98",16598.0,Diesel,U9PBBYUN0A9R7KW6S,Y
VH00825,PH00825,Mercedes,E-Class,2002,Black,"$74,640.50",137419.0,Petrol,5FL0VC5H24BJRDV04,0
VH00826,PH00826,Chevrolet,Silverado,2022,Orange,"$28,832.93",29571.0,DIESEL,M6ML1JC6BYXX7UA8Y,FALSE
VH00827,PH00827,BMW,3 Series,2019,Green,"$37,661.62",196612.0,Electric,YYMP9JCXK8EXBELGA,yes
VH00828,PH00828,Nissan,Rogue,2019,Yellow,"$11,389.27",38384.0,Electric,CTUGHZ8YDTMRVY7PX,Yes
VH00829,PH00829,Hyundai,Kona,2005,BLACK,54749.36,57013.0,Hybrid,EL4733DG5CYREKY8F,N
VH00830,PH00830,BMW,X3,2009,gray,"$5,842.86",98149.0,Petrol,DV7YH5LNVA0XPYU30,N
VH00831,PH00831,Ford,Explorer,2011,white,"$50,497.09",107271.0,Electric,JG46J3SBJGT3BF8ME,0
VH00832,PH00832,Tesla,Model 3,2002,Red,49612.38,120371.0,DIESEL,2HSP2P0CM1WSWAC2K,N
VH00833,PH00833,Hyundai,Sonata,2012,Green,22126.6,127672.0,Electric,0HWSD2U5K3T5W27WV,No
VH00834,PH00834,BMW,X5,2012,Red,73100.45,61886.0,hybrid,R7MSSN4TMSYE3G8PG,FALSE
VH00835,PH00835,Nissan,Pathfinder,2020,Yellow,"$82,644.11",94734.0,EV,AW20ZMT6TY46SNLZC,1
VH00836,PH00836,BMW,X3,2005,Red,13522.48,138568.0,hybrid,JS4FZYBCF0GBTKM00,False
VH00837,PH00837,Honda,Pilot,2016,Yellow,"$61,507.00",105485.0,Electric,EZYLVRC9R0EX6HU26,0
VH00838,PH00838,Tesla,Model 3,2007,Red,"$50,413.48",100207.0,EV,ZK9Z6RSR8FBPXF8KS,No
VH00839,PH00839,Toyota,RAV4,2012,Orange,"$75,796.88",130639.0,petrol,T2KR8M63BT5G5XVUY,TRUE
VH00840,PH00840,Nissan,Leaf,2023,Silver,4320.87,178708.0,EV,H8A8T0B4AMFX72S66,no
VH00841,PH00841,Toyota,Corolla,2023,Black,"$50,250.85",84424.0,DIESEL,RVUYJWYRV0M2WWWH9,False
VH00842,PH00842,Toyota,Prius,2010,gray,"$110,702.08",144746.0,petrol,07ZZU7TR6DA1T121X,Yes
VH00843,PH00843,Mercedes,S-Class,2001,Orange,"$113,972.41",90690.0,Hybrid,DDSHH7BMKNYCWNWGM,no
VH00844,PH00844,Audi,A4,2007,Black,"$4,007.17",102882.0,EV,T7TVSB6XCHT695BBG,Yes
VH00845,PH00845,Chevrolet,Tahoe,2005,white,"$20,857.20",139842.0,hybrid,3KYGFAYDWV2T3HKM8,Yes
VH00846,PH00846,Ford,F-150,2022,Black,"$58,581.33",62186.0,EV,3L1SXPSAFNKXA92GJ,yes
VH00847,PH00847,Tesla,Cybertruck,2017,Silver,94523.5,116929.0,Diesel,KSM7LLMNG6PB2LR2U,No
VH00848,PH00848,BMW,X5,2007,Silver,90342.9,26854.0,Hybrid,RB28N817602XAD3KA,True
VH00849,PH00849,BMW,5 Series,2005,BLACK,"$52,940.28",191028.0,EV,S4UJHZ5WJ92NV202K,No
VH00850,PH00850,Mercedes,C-Class,2003,White,89105.91,112595.0,Diesel,4K2LSXZ0HJJ9PY9XE,True
VH00851,PH00851,Tesla,Model 3,2024,gray,"$115,934.99",60780.0,petrol,EL32YHJXX1JRJ6TVX,no
VH00852,PH00852,Chevrolet,Tahoe,2018,BLACK,"$91,758.29",,hybrid,12A43K6KT23GA97BZ,True
VH00853,PH00853,Toyota,RAV4,2015,White,"$73,467.08",86608.0,Petrol,FDDW7YE0RE69DHR8A,FALSE
VH00854,PH00854,Chevrolet,Silverado,2009,Green,72024.99,53649.0,Electric,EWXERVP27F3H4V1C8,No
VH00855,PH00855,Audi,TT,2021,Orange,116295.43,21678.0,Electric,5X5001BN2SUB6HGYN,0
VH00856,PH00856,Mercedes,GLE,2015,gray,"$18,070.14",188509.0,EV,DJF61VMTPARMT88E0,yes
VH00857,PH00857,Hyundai,Kona,2007,White,"$75,278.79",96967.0,Petrol,N3YFP56D96UC3JZ1X,0
VH00858,PH00858,Tesla,Model X,2015,White,77054.59,3159.0,Hybrid,MRZHF4KUJE3D2R31Y,No
VH00859,PH00859,Nissan,Leaf,2004,Grey,"$46,551.27",76990.0,DIESEL,WXTBH6GPB3HVRDTY7,FALSE
VH00860,PH00860,Ford,Focus,2020,BLACK,,,Electric,DK8ZH4G0FLPPTW88J,FALSE
VH00861,PH00861,Hyundai,Elantra,2010,Green,13352.18,83139.0,DIESEL,JGLRVDZ0HYD29LAYF,TRUE
VH00862,PH00862,Hyundai,Tucson,2014,Silver,"$118,958.59",,EV,Z1ZM26S7T52T6JEK1,TRUE
VH00863,PH00863,Audi,A4,2007,white,32264.31,129247.0,DIESEL,1WVS7THRYE59APY5X,No
VH00864,PH00864,Toyota,Prius,2004,white,"$95,195.70",12599.0,hybrid,MCLL7M6DP1T1Z6S0M,no
VH00865,PH00865,Audi,Q7,2003,Grey,57977.37,40298.0,Petrol,EY5XC1SSAH87KU59L,N
VH00866,PH00866,Ford,F-150,2002,Orange,"$87,137.08",150491.0,Hybrid,CZ9UKHJ39C80DS2D4,N
VH00867,PH00867,Honda,Fit,2022,Silver,"$73,301.98",122382.0,Electric,KADCCX43H1H2NMK8E,no
VH00868,PH00868,Nissan,Sentra,2004,Black,44657.6,154574.0,DIESEL,TP7MYF08CUURL1E0F,0
VH00869,PH00869,BMW,5 Series,2015,Green,85959.73,196051.0,Electric,444AZVDX1Z0RD9NG3,True
VH00870,PH00870,BMW,X3,2010,White,11140.8,177992.0,Hybrid,R0G4X1GN1R12FDMDP,Yes
VH00871,PH00871,BMW,X5,2004,BLACK,,29675.0,Diesel,CJYNT41EMXHCXJKYZ,N
VH00872,PH00872,Nissan,Altima,2020,Yellow,105279.14,37216.0,hybrid,C888RLZ0N7D5AALD5,N
