payment_id,policy_id,payment_date,amount_usd,payment_method,status,is_late,late_fee_usd
PAY00766,POL00581,2024-04-25,2387.67,Cash,SUCCESS,False,0.0
PAY00767,POL02039,2021-01-22,544.14,Cheque,PAID,False,0.0
PAY00768,POL00551,2022-10-14,4067.91,Credit Card,PAID,False,0.0
PAY00769,POL00718,2023-12-14,1798.09,Cheque,FAILED,False,0.0
PAY00770,POL01431,2019-04-22,1397.55,Credit Card,SUCCESS,False,0.0
PAY00771,POL00157,2024-07-23,4775.02,Bank Transfer,SUCCESS,False,0.0
PAY00772,POL01340,2024-11-22,4400.55,Cash,SUCCESS,False,0.0
PAY00773,POL00258,2021-01-21,0.0,Cheque,OVERDUE,True,0.0
PAY00774,POL02189,2019-06-28,4994.98,Bank Transfer,OVERDUE,False,0.0
PAY00775,POL01293,2024-03-02,4431.06,Direct Debit,PAID,False,0.0
PAY00776,POL00946,2022-02-15,4377.83,Bank Transfer,PENDING,False,0.0
PAY00777,POL02782,2023-01-24,533.95,Direct Debit,PAID,False,0.0
PAY00778,POL02168,2019-10-06,1905.92,Cash,OVERDUE,False,0.0
PAY00779,POL00475,2023-06-11,0.0,Bank Transfer,FAILED,False,85.92
PAY00780,POL00336,,4325.39,Direct Debit,FAILED,False,99.87
PAY00781,POL01031,2019-03-03,3283.96,Direct Debit,OVERDUE,True,0.0
PAY00782,POL00066,2021-02-17,247.84,Credit Card,SUCCESS,False,0.0
PAY00783,POL02002,2021-03-20,2103.15,Cash,OVERDUE,False,0.0
PAY00784,POL02312,2020-07-31,3919.02,Bank Transfer,PAID,True,0.0
PAY00785,POL00383,2023-07-05,2881.76,Credit Card,PAID,False,0.0
PAY00786,POL00607,2021-09-19,3195.7,Cheque,PAID,True,0.0
PAY00787,POL01657,2024-05-03,1780.28,Direct Debit,OVERDUE,False,0.0
PAY00788,POL02748,2021-04-12,1277.93,Credit Card,SUCCESS,False,0.0
PAY00789,POL00761,2023-10-25,1581.35,Direct Debit,PAID,True,0.0
PAY00790,POL02637,2022-11-21,3243.53,Direct Debit,PENDING,False,0.0
PAY00791,POL02870,2022-06-29,0.0,Credit Card,PAID,False,0.0
PAY00792,POL02264,2020-10-06,0.0,Cheque,SUCCESS,False,0.0
PAY00793,POL02594,2019-02-27,1313.64,Credit Card,PAID,True,0.0
PAY00794,POL00978,2020-03-28,614.41,Bank Transfer,PENDING,False,0.0
PAY00795,POL02695,2021-01-28,1857.26,Direct Debit,PAID,False,0.0
PAY00796,POL00752,2024-07-03,1036.98,Cheque,PAID,True,0.0
PAY00797,POL00757,2020-01-29,0.0,Cash,PAID,False,0.0
PAY00798,POL00711,2019-01-12,2215.44,Cash,SUCCESS,False,0.0
PAY00799,POL01496,,0.0,Bank Transfer,SUCCESS,False,0.0
PAY00800,POL02002,2021-09-13,4229.01,Direct Debit,SUCCESS,False,0.0
PAY00801,POL01214,2022-10-25,405.86,Cheque,SUCCESS,False,0.0
PAY00802,POL00901,2019-08-12,0.0,Direct Debit,FAILED,False,0.0
PAY00803,POL02487,2020-05-13,4283.44,Bank Transfer,OVERDUE,False,0.0
PAY00804,POL01686,2024-06-29,626.31,Bank Transfer,SUCCESS,False,0.0
PAY00805,POL01480,2021-06-10,4263.17,Direct Debit,OVERDUE,False,0.0
PAY00806,POL00847,2021-07-26,0.0,Cheque,PENDING,False,0.0
PAY00807,POL01898,2021-12-27,3648.56,Credit Card,PAID,False,0.0
PAY00808,POL00292,2020-10-11,1398.17,Credit Card,OVERDUE,False,80.34
PAY00809,POL01273,2021-06-15,473.55,Direct Debit,OVERDUE,True,0.0
PAY00810,POL01595,2021-02-04,2372.72,Bank Transfer,OVERDUE,False,15.01
PAY00811,POL02527,2021-10-03,4642.29,Cheque,PAID,True,0.0
PAY00812,POL00778,2022-09-15,0.0,Bank Transfer,SUCCESS,False,23.81
PAY00813,POL00358,2024-09-01,2931.37,Direct Debit,PENDING,False,0.0
PAY00814,POL00009,2024-09-20,1237.15,Direct Debit,FAILED,False,0.0
PAY00815,POL02401,2020-02-13,753.2,Credit Card,FAILED,False,50.18
PAY00816,POL02238,2022-05-25,210.08,Cheque,PAID,False,0.0
PAY00817,POL00622,2024-05-03,2936.53,Bank Transfer,PAID,False,0.0
PAY00818,POL01149,2022-04-29,0.0,Cash,FAILED,False,0.0
PAY00819,POL01831,2020-07-16,0.0,Cheque,PAID,True,0.0
PAY00820,POL01863,,3095.54,Bank Transfer,PENDING,False,0.0
PAY00821,POL00824,2023-06-02,4589.7,Bank Transfer,PENDING,False,34.36
PAY00822,POL00180,2023-05-14,3726.27,Direct Debit,OVERDUE,False,0.0
PAY00823,POL00850,2021-03-16,2149.0,Cash,SUCCESS,False,0.0
PAY00824,POL01751,2019-01-17,3323.5,Direct Debit,PENDING,True,48.12
PAY00825,POL00288,2024-03-09,4589.17,Cash,OVERDUE,True,0.0
PAY00826,POL00015,2019-01-14,3279.25,Direct Debit,SUCCESS,True,0.0
PAY00827,POL01010,2020-09-28,539.28,Credit Card,PENDING,False,0.0
PAY00828,POL01557,2024-08-13,0.0,Direct Debit,PAID,False,0.0
PAY00829,POL02909,2023-08-09,1622.12,Cheque,PAID,False,43.96
PAY00830,POL01470,2022-04-22,1421.83,Cash,OVERDUE,False,0.0
PAY00831,POL02767,2020-09-01,3940.11,Cash,FAILED,True,0.0
PAY00832,POL00192,2021-02-22,2039.6,Bank Transfer,OVERDUE,False,0.0
PAY00833,POL02697,2024-08-25,1638.5,Direct Debit,PAID,False,63.17
PAY00834,POL01525,2021-10-05,0.0,Credit Card,PAID,False,82.47
PAY00835,POL01551,2021-05-01,1170.9,Direct Debit,PAID,False,0.0
PAY00836,POL01230,2022-04-08,2570.32,Cash,PAID,True,0.0
PAY00837,POL02399,2019-09-10,2899.24,Direct Debit,SUCCESS,False,0.0
PAY00838,POL01824,2024-10-20,483.42,Cheque,OVERDUE,False,0.0
PAY00839,POL02664,2019-10-09,4710.22,Cheque,PAID,False,0.0
PAY00840,POL00726,2024-09-20,2875.17,Direct Debit,OVERDUE,True,0.0
PAY00841,POL01545,2024-03-23,998.41,Bank Transfer,FAILED,False,39.47
PAY00842,POL01625,2023-01-27,2693.69,Cash,OVERDUE,False,0.0
PAY00843,POL00400,2021-11-12,4041.67,Credit Card,PENDING,False,0.0
PAY00844,POL01275,2023-01-06,4634.5,Credit Card,PAID,False,0.0
PAY00845,POL02706,2024-11-01,4146.35,Cash,SUCCESS,True,0.0
PAY00846,POL02949,2020-12-19,2510.59,Cash,FAILED,False,0.0
PAY00847,POL02501,2020-10-02,3613.03,Cheque,FAILED,False,30.73
PAY00848,POL02391,2019-12-05,0.0,Cash,PAID,False,0.0
PAY00849,POL02615,2022-06-06,4170.31,Bank Transfer,FAILED,False,0.0
PAY00850,POL02101,2019-01-03,942.74,Credit Card,SUCCESS,True,99.12
PAY00851,POL01643,2022-11-29,0.0,Bank Transfer,PAID,False,0.0
PAY00852,POL00213,2022-11-16,1271.78,Bank Transfer,OVERDUE,False,0.0
PAY00853,POL01618,2021-11-10,3884.16,Bank Transfer,PAID,False,0.0
PAY00854,POL00873,2020-06-29,0.0,Direct Debit,FAILED,False,36.79
PAY00855,POL00252,2021-01-17,3821.6,Direct Debit,PAID,False,0.0
PAY00856,POL00150,2022-11-26,0.0,Cash,PAID,False,0.0
PAY00857,POL00791,2023-08-31,4493.68,Credit Card,FAILED,False,62.18
PAY00858,POL00612,2019-03-14,2544.84,Bank Transfer,PAID,False,0.0
PAY00859,POL02711,2022-10-14,0.0,Bank Transfer,PAID,False,88.64
PAY00860,POL00044,2024-07-24,4968.5,Credit Card,PAID,False,0.0
PAY00861,POL00756,2023-10-30,1089.27,Credit Card,FAILED,False,0.0
PAY00862,POL01138,2020-09-10,3151.1,Direct Debit,OVERDUE,False,0.0
PAY00863,POL02992,2022-01-14,0.0,Bank Transfer,FAILED,False,14.07
PAY00864,POL00485,2021-04-25,1740.34,Cheque,FAILED,False,0.0
PAY00865,POL02779,2020-03-30,4710.2,Cheque,FAILED,False,0.0
PAY00866,POL01351,2019-07-05,3490.13,Cheque,FAILED,False,0.0
PAY00867,POL00855,2021-02-27,0.0,Bank Transfer,SUCCESS,False,0.0
PAY00868,POL00344,2024-07-14,0.0,Bank Transfer,PAID,False,0.0
PAY00869,POL02730,2022-09-03,0.0,Credit Card,SUCCESS,False,0.0
PAY00870,POL02516,2022-06-20,3380.4,Direct Debit,FAILED,False,0.0
PAY00871,POL02971,2022-07-25,538.84,Cash,FAILED,False,0.0
PAY00872,POL02505,,3358.25,Bank Transfer,FAILED,False,0.0
PAY00873,POL02910,2020-02-09,564.04,Cash,FAILED,False,0.0
PAY00874,POL01138,2020-03-06,1091.98,Cheque,SUCCESS,False,0.0
PAY00875,POL02255,2021-03-31,977.65,Credit Card,PAID,False,0.0
PAY00876,POL02706,2020-07-14,0.0,Credit Card,SUCCESS,True,15.72
PAY00877,POL02924,2024-09-13,0.0,Cash,OVERDUE,False,35.81
PAY00878,POL01298,2023-03-21,4689.13,Direct Debit,PAID,False,0.0
PAY00879,POL01815,2019-11-25,963.75,Direct Debit,FAILED,False,0.0
PAY00880,POL02371,2022-11-22,818.78,Bank Transfer,PAID,False,0.0
PAY00881,POL01787,2023-12-22,3412.85,Credit Card,OVERDUE,False,0.0
PAY00882,POL01258,2022-06-29,4696.32,Credit Card,FAILED,True,0.0
PAY00883,POL01178,2021-11-15,4280.85,Bank Transfer,SUCCESS,False,0.0
PAY00884,POL02695,2019-02-10,2382.93,Credit Card,PENDING,False,35.22
PAY00885,POL00354,2024-03-21,3704.28,Cash,PENDING,False,0.0
PAY00886,POL00227,,0.0,Bank Transfer,SUCCESS,False,0.0
PAY00887,POL00245,2021-11-25,2158.8,Cheque,FAILED,True,0.0
PAY00888,POL00283,2023-08-11,0.0,Direct Debit,PENDING,False,0.0
PAY00889,POL02392,2020-07-16,0.0,Cash,SUCCESS,False,0.0
PAY00890,POL00975,2023-06-04,2215.33,Credit Card,FAILED,False,0.0
PAY00891,POL01407,2019-04-22,104.38,Credit Card,FAILED,False,0.0
PAY00892,POL02915,2021-02-18,4759.01,Cash,OVERDUE,False,0.0
PAY00893,POL01420,2024-05-23,4319.36,Credit Card,PAID,False,0.0
PAY00894,POL02943,2019-09-18,2973.45,Bank Transfer,PENDING,False,0.0
PAY00895,POL00719,2022-11-20,3908.26,Cheque,OVERDUE,False,0.0
PAY00896,POL02618,2019-05-30,3214.44,Cheque,FAILED,False,0.0
PAY00897,POL01001,2023-01-26,2532.27,Direct Debit,SUCCESS,False,13.87
PAY00898,POL01826,2019-10-08,1517.54,Cheque,PAID,False,0.0
PAY00899,POL00729,2020-03-17,1101.78,Credit Card,OVERDUE,False,0.0
PAY00900,POL02016,2024-09-10,2509.55,Cash,FAILED,False,0.0
PAY00901,POL00555,2023-08-27,4102.89,Direct Debit,SUCCESS,False,0.0
PAY00902,POL01749,2024-04-20,2705.79,Credit Card,OVERDUE,False,72.3
PAY00903,POL02968,2020-10-08,2419.86,Credit Card,OVERDUE,False,0.0
PAY00904,POL02366,2023-02-01,494.69,Credit Card,OVERDUE,False,0.0
PAY00905,POL00227,2020-01-17,3352.27,Cheque,PENDING,False,0.0
PAY00906,POL02724,2019-10-30,2349.24,Credit Card,OVERDUE,True,0.0
PAY00907,POL00680,2022-07-25,3138.24,Credit Card,SUCCESS,False,0.0
PAY00908,POL01259,2024-09-17,4938.29,Cash,PAID,False,24.64
PAY00909,POL02766,2022-03-19,1886.66,Cash,FAILED,False,0.0
PAY00910,POL00679,2021-02-09,502.12,Credit Card,SUCCESS,True,0.0
PAY00911,POL02644,2024-03-25,2882.87,Credit Card,FAILED,True,0.0
PAY00912,POL02752,2019-05-03,303.28,Direct Debit,OVERDUE,True,0.0
PAY00913,POL02075,2024-12-21,0.0,Cash,SUCCESS,False,0.0
PAY00914,POL01103,2024-07-19,3876.66,Direct Debit,OVERDUE,False,47.2
PAY00915,POL01817,2020-06-18,0.0,Cheque,PAID,False,0.0
PAY00916,POL00801,2020-12-31,4653.75,Bank Transfer,SUCCESS,False,0.0
PAY00917,POL02332,2020-08-14,4143.4,Direct Debit,SUCCESS,False,0.0
PAY00918,POL02180,2022-06-22,4986.92,Direct Debit,PAID,False,0.0
PAY00919,POL02160,2022-07-23,2169.25,Bank Transfer,PAID,False,0.0
PAY00920,POL01480,2024-11-29,144.01,Credit Card,SUCCESS,False,0.0
PAY00921,POL00192,2019-06-22,4486.08,Bank Transfer,OVERDUE,True,0.0
PAY00922,POL01494,2020-10-12,586.58,Cheque,PAID,False,95.98
PAY00923,POL02544,2020-07-26,3935.65,Cheque,PAID,False,0.0
PAY00924,POL01394,2019-12-06,4049.08,Direct Debit,PAID,False,0.0
PAY00925,POL00046,2024-01-27,4208.05,Cash,FAILED,False,0.0
PAY00926,POL01675,2023-11-11,2771.84,Direct Debit,FAILED,False,0.0
PAY00927,POL02682,2023-12-17,388.84,Cheque,PAID,False,29.22
PAY00928,POL02855,2023-04-29,0.0,Cheque,PENDING,False,0.0
PAY00929,POL02606,2020-11-20,0.0,Cheque,PAID,False,0.0
PAY00930,POL02169,2022-03-17,4609.42,Cash,PAID,False,0.0
PAY00931,POL02542,2020-05-14,2552.91,Cash,PAID,False,26.37
PAY00932,POL00384,2022-04-15,0.0,Cash,OVERDUE,False,0.0
PAY00933,POL00525,2019-01-23,2076.27,Credit Card,PAID,False,0.0
PAY00934,POL02213,2023-01-12,3780.75,Direct Debit,OVERDUE,True,96.8
PAY00935,POL01151,2020-07-15,0.0,Bank Transfer,FAILED,False,51.55
PAY00936,POL02568,2019-12-17,265.22,Cash,OVERDUE,False,59.35
PAY00937,POL01907,2023-04-03,2903.22,Direct Debit,PAID,False,0.0
PAY00938,POL00236,2024-06-30,2074.39,Credit Card,PAID,True,0.0
PAY00939,POL00297,2019-01-13,3359.32,Cheque,PAID,False,31.07
PAY00940,POL02305,,0.0,Cash,SUCCESS,False,0.0
PAY00941,POL01792,2024-05-21,2772.83,Bank Transfer,PAID,False,0.0
PAY00942,POL01833,2023-05-29,0.0,Direct Debit,SUCCESS,False,0.0
PAY00943,POL02442,2020-02-26,508.05,Bank Transfer,PAID,True,0.0
PAY00944,POL00351,2021-01-16,0.0,Direct Debit,PAID,False,89.18
PAY00945,POL00735,2019-10-13,2064.97,Direct Debit,FAILED,False,41.94
PAY00946,POL00028,2024-07-07,4643.52,Cheque,SUCCESS,True,0.0
PAY00947,POL02536,2022-09-03,3769.19,Cheque,PAID,True,0.0
PAY00948,POL01955,2024-12-27,0.0,Bank Transfer,OVERDUE,False,0.0
PAY00949,POL01282,2019-01-11,4721.43,Credit Card,PAID,False,0.0
PAY00950,POL00750,2019-02-28,0.0,Bank Transfer,FAILED,False,0.0
PAY00951,POL00425,,3313.74,Direct Debit,SUCCESS,False,0.0
PAY00952,POL01559,2022-02-19,0.0,Cash,OVERDUE,False,0.0
PAY00953,POL00256,2019-02-15,1014.22,Bank Transfer,FAILED,False,12.63
PAY00954,POL02924,2019-04-29,1208.0,Direct Debit,FAILED,False,0.0
PAY00955,POL00152,2024-07-02,0.0,Bank Transfer,SUCCESS,False,0.0
PAY00956,POL01126,2024-04-01,821.1,Bank Transfer,PAID,False,0.0
PAY00957,POL00100,2022-08-06,4077.01,Credit Card,SUCCESS,False,0.0
PAY00958,POL00800,2020-10-10,3246.98,Cash,OVERDUE,True,0.0
PAY00959,POL01352,2019-08-29,2828.48,Cash,PAID,False,0.0
PAY00960,POL02356,2023-06-05,0.0,Cheque,OVERDUE,False,0.0
PAY00961,POL00409,2024-02-02,2578.94,Cheque,PAID,False,57.81
PAY00962,POL00939,2019-05-18,2045.52,Cheque,SUCCESS,True,0.0
PAY00963,POL00328,2019-10-16,0.0,Credit Card,FAILED,False,0.0
PAY00964,POL00207,2021-08-04,3519.11,Credit Card,PENDING,True,0.0
PAY00965,POL01225,2019-12-28,2397.3,Cheque,PENDING,False,0.0
PAY00966,POL01454,2024-07-13,0.0,Credit Card,FAILED,False,0.0
PAY00967,POL02726,2019-12-11,1991.4,Cash,PAID,False,0.0
PAY00968,POL00052,2021-06-29,3849.05,Cheque,OVERDUE,False,0.0
PAY00969,POL00219,2021-03-12,2436.46,Bank Transfer,SUCCESS,True,0.0
PAY00970,POL00229,2019-11-30,1402.73,Bank Transfer,PENDING,False,0.0
PAY00971,POL00605,2020-03-23,0.0,Direct Debit,PAID,True,0.0
PAY00972,POL00423,2024-07-02,4565.48,Cash,SUCCESS,False,0.0
PAY00973,POL00984,2023-02-27,3112.12,Cheque,PAID,True,0.0
PAY00974,POL01809,2020-11-25,4687.21,Cash,OVERDUE,False,67.06
PAY00975,POL01313,2019-11-07,2256.11,Credit Card,PAID,False,71.64
PAY00976,POL01128,2020-06-28,0.0,Cheque,OVERDUE,False,83.82
PAY00977,POL02599,2022-01-18,3087.66,Cheque,FAILED,False,0.0
PAY00978,POL01712,2019-02-05,0.0,Direct Debit,PAID,False,0.0
PAY00979,POL02732,2023-06-19,1894.25,Cheque,FAILED,False,94.19
PAY00980,POL00438,2023-05-03,467.47,Cheque,SUCCESS,False,0.0
PAY00981,POL02999,2023-10-21,184.65,Cash,PENDING,False,0.0
PAY00982,POL01771,2024-04-24,1499.1,Direct Debit,FAILED,True,0.0
PAY00983,POL01826,2019-12-13,595.0,Bank Transfer,FAILED,False,0.0
PAY00984,POL00972,2023-06-01,0.0,Credit Card,OVERDUE,False,26.83
PAY00985,POL00852,2022-07-16,3345.1,Direct Debit,SUCCESS,False,0.0
PAY00986,POL02424,,228.88,Cheque,SUCCESS,False,0.0
PAY00987,POL00405,2019-11-04,3523.6,Credit Card,PENDING,False,0.0
PAY00988,POL01663,2024-01-04,0.0,Cheque,FAILED,True,0.0
PAY00989,POL00355,2024-04-24,1845.32,Bank Transfer,PAID,False,0.0
PAY00990,POL00317,2021-05-19,1300.44,Cash,SUCCESS,False,0.0
PAY00991,POL02195,2021-12-04,4943.16,Credit Card,FAILED,False,0.0
PAY00992,POL01316,2023-12-11,963.52,Cash,OVERDUE,False,33.72
PAY00993,POL02487,2022-03-24,4240.39,Bank Transfer,SUCCESS,False,0.0
PAY00994,POL01620,2022-04-27,564.55,Cash,PENDING,False,0.0
PAY00995,POL00516,2021-04-07,2086.12,Credit Card,PAID,False,0.0
PAY00996,POL02618,2023-08-26,2692.21,Cheque,SUCCESS,False,0.0
PAY00997,POL00167,2021-01-16,4550.03,Bank Transfer,OVERDUE,False,67.93
PAY00998,POL00760,2021-11-29,658.96,Bank Transfer,SUCCESS,False,16.86
PAY00999,POL00523,2024-03-26,2331.63,Bank Transfer,OVERDUE,False,0.0
PAY01000,POL01446,2022-12-31,4434.82,Bank Transfer,PAID,False,0.0
PAY01001,POL02938,2019-07-31,0.0,Cash,PAID,False,0.0
PAY01002,POL00367,2021-05-21,3107.54,Credit Card,PAID,True,0.0
PAY01003,POL01436,2022-04-08,4282.36,Bank Transfer,OVERDUE,False,0.0
PAY01004,POL02025,2024-05-02,1991.09,Direct Debit,FAILED,False,0.0
PAY01005,POL01675,2020-09-22,3951.89,Cash,PAID,False,0.0
PAY01006,POL01813,2019-12-28,2882.9,Cash,OVERDUE,False,0.0
PAY01007,POL00327,2020-09-30,1001.01,Cash,FAILED,False,0.0
PAY01008,POL02092,2022-07-27,0.0,Bank Transfer,SUCCESS,False,68.67
PAY01009,POL02925,2022-08-26,1583.8,Cash,PENDING,True,0.0
PAY01010,POL00157,2019-09-30,1930.14,Direct Debit,PENDING,False,0.0
PAY01011,POL02939,2019-12-30,3229.54,Cheque,PAID,True,0.0
PAY01012,POL01418,2022-05-04,3529.31,Credit Card,PAID,True,0.0
PAY01013,POL00575,2020-10-30,4510.95,Cash,SUCCESS,False,0.0
PAY01014,POL01074,2020-07-05,3272.69,Cheque,PAID,False,0.0
PAY01015,POL02738,2023-04-03,3229.92,Direct Debit,OVERDUE,True,0.0
PAY01016,POL02214,,108.45,Direct Debit,FAILED,False,82.12
PAY01017,POL01998,2023-03-27,490.11,Credit Card,PAID,True,0.0
PAY01018,POL02048,,0.0,Direct Debit,SUCCESS,False,18.88
PAY01019,POL01299,2019-07-10,0.0,Credit Card,FAILED,False,47.67
PAY01020,POL02783,2019-01-10,3218.49,Bank Transfer,FAILED,False,0.0
PAY01021,POL00602,2020-03-06,3870.75,Direct Debit,OVERDUE,False,0.0
PAY01022,POL02894,2021-04-23,878.39,Credit Card,PAID,True,0.0
PAY01023,POL01650,2019-06-14,0.0,Direct Debit,PAID,True,0.0
PAY01024,POL02336,2019-03-19,4553.58,Cheque,FAILED,False,0.0
PAY01025,POL02128,2019-02-05,1395.34,Direct Debit,PAID,False,0.0
PAY01026,POL01100,2020-05-05,2075.9,Direct Debit,FAILED,True,0.0
PAY01027,POL01381,2021-09-25,2593.93,Direct Debit,SUCCESS,False,0.0
PAY01028,POL00897,2021-08-15,2720.64,Bank Transfer,OVERDUE,False,41.54
PAY01029,POL02619,2023-12-13,2675.82,Cash,SUCCESS,False,0.0
PAY01030,POL01399,2021-03-01,2336.71,Cash,PAID,False,0.0
PAY01031,POL00223,2020-03-23,2950.1,Cheque,PAID,True,0.0
PAY01032,POL00427,2020-05-02,849.88,Credit Card,FAILED,False,54.61
PAY01033,POL01511,2022-08-30,2238.85,Bank Transfer,PENDING,False,0.0
PAY01034,POL02166,2021-01-30,4398.19,Credit Card,PAID,False,0.0
PAY01035,POL02437,2022-03-05,311.95,Cheque,SUCCESS,False,0.0
PAY01036,POL02906,2019-07-24,3657.26,Cheque,PENDING,False,0.0
PAY01037,POL02274,2023-08-23,2831.53,Direct Debit,OVERDUE,False,0.0
PAY01038,POL00159,2020-02-16,0.0,Credit Card,OVERDUE,False,99.93
PAY01039,POL00904,2023-09-15,4077.66,Credit Card,SUCCESS,False,0.0
PAY01040,POL02809,2019-04-23,3509.47,Credit Card,PAID,False,0.0
PAY01041,POL02015,2019-03-11,3874.34,Cash,OVERDUE,False,0.0
PAY01042,POL02929,2019-11-04,3589.73,Cheque,FAILED,False,0.0
PAY01043,POL01605,,0.0,Credit Card,PAID,False,0.0
PAY01044,POL00062,2024-07-22,339.75,Cheque,OVERDUE,False,0.0
PAY01045,POL02804,2023-04-28,2984.55,Cheque,OVERDUE,False,0.0
PAY01046,POL01430,2021-12-07,1788.86,Cheque,FAILED,False,0.0
PAY01047,POL02538,2019-03-15,4273.93,Credit Card,OVERDUE,False,55.95
PAY01048,POL02293,2023-12-30,0.0,Direct Debit,OVERDUE,False,0.0
PAY01049,POL00468,2021-02-16,4784.15,Bank Transfer,FAILED,True,57.21
PAY01050,POL02625,2020-06-11,0.0,Direct Debit,PAID,True,0.0
PAY01051,POL01069,2023-09-03,737.66,Cash,FAILED,False,0.0
PAY01052,POL02669,2023-12-13,3747.68,Cash,PAID,False,0.0
PAY01053,POL02992,2024-02-15,754.09,Bank Transfer,PAID,False,0.0
PAY01054,POL00685,,319.11,Bank Transfer,FAILED,False,0.0
PAY01055,POL01946,2019-04-09,0.0,Bank Transfer,SUCCESS,False,0.0
PAY01056,POL02840,2021-10-08,527.86,Cash,FAILED,False,0.0
PAY01057,POL01203,2019-03-04,4568.81,Cheque,SUCCESS,False,0.0
PAY01058,POL01339,2021-07-31,0.0,Bank Transfer,FAILED,False,0.0
PAY01059,POL02400,2024-10-24,2798.53,Credit Card,PAID,True,0.0
PAY01060,POL02992,2022-06-28,0.0,Bank Transfer,FAILED,False,0.0
PAY01061,POL02680,2022-10-23,3990.16,Cash,PAID,False,0.0
PAY01062,POL02406,2019-06-29,4824.53,Credit Card,SUCCESS,False,68.86
PAY01063,POL00243,2022-03-29,0.0,Cheque,SUCCESS,False,0.0
PAY01064,POL01787,2021-04-19,3549.35,Credit Card,FAILED,False,0.0
PAY01065,POL01781,2024-02-05,4308.74,Bank Transfer,OVERDUE,False,0.0
PAY01066,POL00469,,3838.05,Cheque,PENDING,False,36.63
PAY01067,POL02448,2024-12-04,0.0,Cheque,PAID,False,0.0
PAY01068,POL02236,,2163.39,Cash,FAILED,False,68.49
PAY01069,POL01024,2024-03-29,1566.95,Credit Card,FAILED,False,0.0
PAY01070,POL02256,2020-11-15,128.93,Cheque,OVERDUE,False,0.0
PAY01071,POL00032,2022-09-13,0.0,Direct Debit,FAILED,False,0.0
PAY01072,POL01753,2022-04-24,3192.0,Direct Debit,OVERDUE,False,11.81
PAY01073,POL01763,2024-05-31,1904.23,Bank Transfer,OVERDUE,False,76.8
PAY01074,POL02903,,1663.65,Cheque,FAILED,False,0.0
PAY01075,POL01488,2024-09-22,3344.93,Bank Transfer,SUCCESS,False,98.11
PAY01076,POL01968,2022-01-26,2997.84,Cash,PAID,False,0.0
PAY01077,POL01449,2020-01-08,1795.88,Cheque,FAILED,False,0.0
PAY01078,POL02527,2024-05-16,0.0,Direct Debit,SUCCESS,False,26.09
PAY01079,POL01240,2022-06-09,4709.26,Bank Transfer,SUCCESS,False,0.0
PAY01080,POL01013,2024-06-14,518.34,Cheque,SUCCESS,False,0.0
PAY01081,POL01592,2023-10-08,4655.51,Bank Transfer,FAILED,True,0.0
PAY01082,POL01341,,2554.88,Credit Card,SUCCESS,False,62.66
PAY01083,POL02156,2024-07-22,4443.45,Cash,PAID,False,0.0
PAY01084,POL02206,2022-06-02,1731.04,Direct Debit,OVERDUE,False,0.0
PAY01085,POL02196,2024-04-03,1269.98,Direct Debit,PENDING,True,0.0
PAY01086,POL00099,2021-10-23,642.58,Bank Transfer,PAID,False,0.0
PAY01087,POL02966,2020-02-13,2979.89,Cheque,FAILED,False,0.0
PAY01088,POL02225,2021-07-31,2651.86,Bank Transfer,PAID,False,0.0
PAY01089,POL01992,2023-12-02,0.0,Credit Card,OVERDUE,True,0.0
PAY01090,POL00688,2021-12-24,0.0,Direct Debit,PAID,False,92.76
PAY01091,POL00803,2020-01-30,0.0,Cash,FAILED,False,0.0
PAY01092,POL02500,,2742.65,Cheque,PAID,False,0.0
PAY01093,POL02027,,1695.56,Bank Transfer,SUCCESS,False,0.0
PAY01094,POL01956,2021-12-11,2797.18,Bank Transfer,SUCCESS,False,59.84
PAY01095,POL01089,2022-06-07,2978.26,Direct Debit,SUCCESS,False,58.59
PAY01096,POL01311,2019-10-19,579.46,Direct Debit,PAID,False,94.7
PAY01097,POL01397,2023-06-09,3671.66,Cheque,PAID,False,0.0
PAY01098,POL02889,2023-05-18,0.0,Direct Debit,OVERDUE,False,0.0
PAY01099,POL01286,,0.0,Credit Card,SUCCESS,False,85.1
PAY01100,POL02300,2019-04-21,3297.8,Cash,SUCCESS,False,0.0
PAY01101,POL00327,2021-08-30,0.0,Direct Debit,SUCCESS,False,0.0
PAY01102,POL00276,2023-10-28,0.0,Bank Transfer,SUCCESS,False,0.0
PAY01103,POL00685,2022-09-19,4137.37,Direct Debit,PAID,False,0.0
PAY01104,POL02298,2023-04-15,3064.37,Direct Debit,PENDING,True,0.0
PAY01105,POL01122,2024-11-26,591.92,Cash,OVERDUE,False,47.58
PAY01106,POL02288,2021-01-13,4078.23,Cash,PAID,False,0.0
PAY01107,POL02004,2022-12-15,2945.11,Bank Transfer,PAID,False,0.0
PAY01108,POL02287,2021-09-25,1525.37,Direct Debit,PAID,False,0.0
PAY01109,POL02541,2021-03-06,245.45,Bank Transfer,FAILED,False,0.0
PAY01110,POL00027,2024-05-31,2617.97,Cheque,FAILED,False,0.0
PAY01111,POL02740,2021-10-23,2546.27,Credit Card,OVERDUE,False,39.43
PAY01112,POL00359,,0.0,Credit Card,SUCCESS,False,0.0
PAY01113,POL02433,2024-11-10,0.0,Cash,OVERDUE,False,0.0
PAY01114,POL01204,2021-01-11,482.19,Cheque,PAID,False,0.0
PAY01115,POL02112,2023-11-17,4079.81,Bank Transfer,FAILED,False,0.0
