policy_id,policyholder_id,vehicle_id,coverage_type,start_date,end_date,premium_usd,deductible_usd,is_active,agent_id,coverage_amount_usd
POL00578,PH00578,VH00578,Third Party Fire & Theft,2019-08-10,2020-08-09,549.1,1273.62,False,AGT021,114230.53
POL00579,PH00579,VH00579,Third Party Fire & Theft,2022-02-08,2023-02-08,1717.54,0.0,False,AGT042,159082.11
POL00580,PH00580,VH00580,Third Party Fire & Theft,2022-07-10,2023-07-10,0.0,1259.37,False,AGT006,28781.22
POL00581,PH00581,VH00581,Third Party Fire & Theft,2024-04-27,2025-04-27,2954.11,440.45,False,AGT042,457549.02
POL00582,PH00582,VH00582,Third Party,2022-10-29,2023-10-29,642.47,915.66,False,AGT035,290047.63
POL00583,PH00583,VH00583,Comprehensive,2023-10-27,2024-10-26,0.0,1955.06,False,AGT013,104755.61
POL00584,PH00584,VH00584,Collision,2020-03-12,2021-03-12,4989.15,1459.43,True,AGT023,490367.23
POL00585,PH00585,VH00585,Third Party Fire & Theft,2024-01-30,2024-01-14,2060.85,1561.89,False,AGT042,200649.58
POL00586,PH00586,VH00586,Collision,2020-05-04,2021-05-04,4421.75,1154.21,False,AGT026,82902.95
POL00587,PH00587,VH00587,Third Party,2021-08-24,2022-08-24,1886.11,1515.36,False,AGT010,429729.51
POL00588,PH00588,VH00588,Comprehensive,2022-01-19,2023-01-19,4023.49,1914.58,True,AGT020,171994.13
POL00589,PH00589,VH00589,Third Party,2023-02-07,2024-02-07,0.0,297.33,False,AGT042,391872.47
POL00590,PH00590,VH00590,Collision,2023-07-06,2024-07-05,0.0,1949.7,False,AGT044,340952.36
POL00591,PH00591,VH00591,Third Party,2024-04-09,2025-04-09,0.0,740.99,True,AGT034,263053.59
POL00592,PH00592,VH00592,Collision,2021-01-03,2022-01-03,0.0,1048.13,True,AGT020,171765.75
POL00593,PH00593,VH00593,Third Party,2021-11-27,2022-11-27,668.05,0.0,False,AGT006,431763.23
POL00594,PH00594,VH00594,Collision,2023-09-13,2024-09-12,0.0,1269.14,False,AGT004,180530.2
POL00595,PH00595,VH00595,Collision,2019-06-02,2020-06-01,0.0,1825.44,False,AGT014,395615.65
POL00596,PH00596,VH00596,Collision,2022-05-02,2023-05-02,2754.77,974.71,False,AGT021,133006.2
POL00597,PH00597,VH00597,Collision,2019-11-18,2020-11-17,711.92,332.7,False,AGT035,24179.88
POL00598,PH00598,VH00598,Third Party Fire & Theft,2023-01-04,2024-01-04,2914.89,1296.96,True,AGT026,421803.18
POL00599,PH00599,VH00599,Third Party,2022-03-18,2023-03-18,2365.92,0.0,False,AGT025,491569.51
POL00600,PH00600,VH00600,Third Party Fire & Theft,2023-10-23,2024-10-22,4189.33,810.89,False,AGT020,168403.08
POL00601,PH00601,VH00601,Collision,2021-05-13,2022-05-13,4352.66,1053.08,False,AGT019,357478.68
POL00602,PH00602,VH00602,Third Party Fire & Theft,2019-08-07,2020-08-06,0.0,1283.58,False,AGT019,84420.61
POL00603,PH00603,VH00603,Collision,2024-05-17,2025-05-17,3990.62,378.24,True,AGT045,345047.93
POL00604,PH00604,VH00604,Third Party Fire & Theft,2024-01-04,2023-12-24,0.0,0.0,False,AGT029,191904.83
POL00605,PH00605,VH00605,Third Party Fire & Theft,2021-09-09,2022-09-09,1741.82,496.69,False,AGT014,440250.3
POL00606,PH00606,VH00606,Third Party,2024-07-23,2025-07-23,3455.22,1254.62,False,AGT049,393926.64
POL00607,PH00607,VH00607,Comprehensive,2019-07-01,2020-06-30,4776.09,324.43,False,AGT013,411619.86
POL00608,PH00608,VH00608,Comprehensive,2022-02-02,2023-02-02,568.9,0.0,False,AGT013,183758.67
POL00609,PH00609,VH00609,Collision,2019-03-09,2020-03-08,2409.29,0.0,False,AGT007,226895.32
POL00610,PH00610,VH00610,Collision,2019-12-14,2020-12-13,0.0,769.94,True,AGT042,185445.56
POL00611,PH00611,VH00611,Third Party,2022-04-17,2023-04-17,1848.95,0.0,False,AGT035,215852.53
POL00612,PH00612,VH00612,Collision,2023-03-25,2024-03-24,0.0,1632.53,False,AGT016,304930.2
POL00613,PH00613,VH00613,Third Party,2019-05-22,2020-05-21,4463.88,379.84,False,AGT043,78280.15
POL00614,PH00614,VH00614,Comprehensive,2023-11-08,2024-11-07,2085.37,934.06,False,AGT015,58305.63
POL00615,PH00615,VH00615,Third Party Fire & Theft,2021-03-28,2022-03-28,0.0,788.0,False,AGT011,71829.07
POL00616,PH00616,VH00616,Third Party,2024-02-22,2025-02-21,3911.26,597.41,False,AGT013,435246.76
POL00617,PH00617,VH00617,Third Party,2021-04-08,2022-04-08,3127.55,1222.66,False,AGT017,345104.6
POL00618,PH00618,VH00618,Comprehensive,2021-08-25,2022-08-25,1045.05,1814.09,False,AGT036,43407.21
POL00619,PH00619,VH00619,Third Party Fire & Theft,2022-08-02,2023-08-02,1897.74,379.44,False,AGT004,391401.24
POL00620,PH00620,VH00620,Collision,2023-06-21,2024-06-20,1183.05,317.36,False,AGT045,463011.08
POL00621,PH00621,VH00621,Comprehensive,2023-11-12,2024-11-11,1333.14,1465.27,False,AGT043,346693.48
POL00622,PH00622,VH00622,Collision,2023-04-14,2024-04-13,610.13,587.39,False,AGT047,190948.77
POL00623,PH00623,VH00623,Third Party,2022-06-27,2023-06-27,4528.73,991.64,False,AGT028,434128.2
POL00624,PH00624,VH00624,Third Party Fire & Theft,2021-06-25,2022-06-25,0.0,1847.19,True,AGT033,415408.59
POL00625,PH00625,VH00625,Third Party,2021-06-15,2022-06-15,3289.61,868.35,False,AGT035,94815.36
POL00626,PH00626,VH00626,Third Party,2023-03-18,2024-03-17,3773.54,1175.77,False,AGT008,375135.35
POL00627,PH00627,VH00627,Third Party,2022-03-03,2023-03-03,3179.14,0.0,False,AGT013,238238.21
POL00628,PH00628,VH00628,Third Party,2020-03-05,2021-03-05,1718.84,1511.2,False,AGT017,402578.08
POL00629,PH00629,VH00629,Third Party Fire & Theft,2019-01-07,2020-01-07,4449.59,1540.35,False,AGT016,436402.48
POL00630,PH00630,VH00630,Collision,2019-08-29,2020-08-28,3287.81,1362.23,False,AGT045,446120.7
POL00631,PH00631,VH00631,Third Party,2021-01-10,2022-01-10,3969.63,226.06,True,AGT007,295598.92
POL00632,PH00632,VH00632,Third Party,2023-10-09,2024-10-08,4604.42,450.03,False,AGT044,46587.39
POL00633,PH00633,VH00633,Third Party,2021-06-18,2022-06-18,4791.04,1635.14,True,AGT027,399928.64
POL00634,PH00634,VH00634,Third Party Fire & Theft,2020-05-19,2021-05-19,1051.79,0.0,False,AGT009,416756.83
POL00635,PH00635,VH00635,Collision,2020-02-11,2021-02-10,3280.59,1986.75,True,AGT004,211850.92
POL00636,PH00636,VH00636,Third Party,2022-10-12,2023-10-12,1751.15,1980.44,True,AGT036,309771.24
POL00637,PH00637,VH00637,Third Party Fire & Theft,2020-01-27,2021-01-26,0.0,1356.83,False,AGT036,127579.09
POL00638,PH00638,VH00638,Third Party,2023-04-27,2024-04-26,4239.22,1872.67,False,AGT012,402827.74
POL00639,PH00639,VH00639,Third Party Fire & Theft,2021-04-17,2022-04-17,4051.24,1176.18,False,AGT044,389434.16
POL00640,PH00640,VH00640,Third Party Fire & Theft,2022-11-22,2023-11-22,4955.79,1431.06,False,AGT037,21298.08
POL00641,PH00641,VH00641,Collision,2021-11-14,2022-11-14,4433.04,0.0,False,AGT020,34647.86
POL00642,PH00642,VH00642,Collision,2022-12-13,2023-12-13,0.0,1666.69,False,AGT028,45131.63
POL00643,PH00643,VH00643,Third Party Fire & Theft,2023-10-31,2024-10-30,4670.15,847.9,False,AGT037,278087.32
POL00644,PH00644,VH00644,Collision,2019-07-02,2020-07-01,2151.72,250.38,True,AGT011,262231.4
POL00645,PH00645,VH00645,Third Party Fire & Theft,2022-05-10,2023-05-10,0.0,734.07,False,AGT013,410798.35
POL00646,PH00646,VH00646,Comprehensive,2021-07-13,2022-07-13,2475.11,506.22,False,AGT041,159626.33
POL00647,PH00647,VH00647,Third Party Fire & Theft,2023-02-16,2024-02-16,4154.32,1719.73,False,AGT016,393002.71
POL00648,PH00648,VH00648,Third Party Fire & Theft,2021-02-05,2022-02-05,581.34,1810.83,False,AGT002,488888.68
POL00649,PH00649,VH00649,Comprehensive,2021-06-22,2022-06-22,939.89,1994.48,False,AGT043,198103.53
POL00650,PH00650,VH00650,Collision,2022-12-31,2023-12-31,0.0,1054.93,False,AGT006,292338.69
POL00651,PH00651,VH00651,Collision,2019-03-08,2020-03-07,0.0,1613.59,False,AGT046,84328.93
POL00652,PH00652,VH00652,Comprehensive,2021-07-12,2022-07-12,2327.37,941.93,False,AGT033,461516.74
POL00653,PH00653,VH00653,Collision,2019-07-09,2020-07-08,0.0,1606.15,True,AGT047,440956.96
POL00654,PH00654,VH00654,Comprehensive,2022-10-22,2023-10-22,0.0,0.0,True,AGT028,459096.72
POL00655,PH00655,VH00655,Collision,2022-11-22,2023-11-22,1052.83,1900.29,False,AGT016,238762.18
POL00656,PH00656,VH00656,Third Party,2021-09-01,2022-09-01,3272.58,798.09,False,AGT043,26719.14
POL00657,PH00657,VH00657,Third Party Fire & Theft,2019-07-14,2020-07-13,3807.58,1259.15,False,AGT006,170972.28
POL00658,PH00658,VH00658,Collision,2020-01-02,2021-01-01,0.0,658.62,True,AGT047,237958.32
POL00659,PH00659,VH00659,Third Party,2024-06-11,2025-06-11,0.0,0.0,True,AGT015,301471.44
POL00660,PH00660,VH00660,Third Party,2020-09-10,2021-09-10,0.0,632.4,False,AGT022,227878.2
POL00661,PH00661,VH00661,Third Party Fire & Theft,2022-10-02,2023-10-02,1304.73,1050.63,True,AGT043,287917.66
POL00662,PH00662,VH00662,Third Party Fire & Theft,2024-10-22,2025-10-22,0.0,958.5,True,AGT012,296753.75
POL00663,PH00663,VH00663,Third Party,2024-02-24,2025-02-23,1244.27,1274.63,False,AGT002,449185.58
POL00664,PH00664,VH00664,Third Party Fire & Theft,2024-03-17,2025-03-17,3659.15,880.94,False,AGT027,22095.05
POL00665,PH00665,VH00665,Third Party Fire & Theft,2020-04-21,2021-04-21,1616.17,734.17,False,AGT040,253064.11
POL00666,PH00666,VH00666,Comprehensive,2022-03-04,2023-03-04,3937.77,698.16,True,AGT003,373724.36
POL00667,PH00667,VH00667,Third Party,2022-09-07,2023-09-07,0.0,1795.13,True,AGT010,143070.77
POL00668,PH00668,VH00668,Third Party,2020-08-29,2021-08-29,4433.39,783.24,False,AGT003,339529.63
POL00669,PH00669,VH00669,Third Party,2019-05-13,2020-05-12,3521.14,1388.24,False,AGT038,20394.24
POL00670,PH00670,VH00670,Comprehensive,2024-11-12,2025-11-12,2697.47,1962.44,True,AGT018,283064.29
POL00671,PH00671,VH00671,Collision,2020-12-23,2021-12-23,0.0,591.95,True,AGT031,175011.14
POL00672,PH00672,VH00672,Third Party,2023-09-19,2024-09-18,2293.74,871.34,False,AGT044,474433.73
POL00673,PH00673,VH00673,Third Party,2019-04-20,2020-04-19,0.0,1742.91,True,AGT043,488085.7
POL00674,PH00674,VH00674,Third Party,2021-06-02,2022-06-02,4458.92,1951.31,False,AGT047,379550.84
POL00675,PH00675,VH00675,Third Party,2024-01-28,2025-01-27,0.0,583.65,False,AGT045,250090.09
POL00676,PH00676,VH00676,Third Party,2024-03-04,2025-03-04,2890.21,989.38,False,AGT003,381414.88
POL00677,PH00677,VH00677,Third Party,2021-10-10,2022-10-10,0.0,860.68,False,AGT039,89635.21
POL00678,PH00678,VH00678,Third Party Fire & Theft,2021-10-26,2022-10-26,3437.88,1865.5,False,AGT039,347751.19
POL00679,PH00679,VH00679,Third Party Fire & Theft,2020-10-26,2021-10-26,2713.91,549.38,False,AGT042,434950.7
POL00680,PH00680,VH00680,Comprehensive,2024-08-02,2025-08-02,0.0,0.0,False,AGT024,429957.96
POL00681,PH00681,VH00681,Comprehensive,2020-06-19,2021-06-19,2115.08,553.68,False,AGT013,365943.62
POL00682,PH00682,VH00682,Comprehensive,2021-04-04,2022-04-04,0.0,1896.84,False,AGT005,151221.77
POL00683,PH00683,VH00683,Third Party,2019-05-11,2020-05-10,0.0,1612.35,True,AGT038,172785.37
POL00684,PH00684,VH00684,Third Party,2019-11-29,2020-11-28,0.0,0.0,False,AGT020,163948.52
POL00685,PH00685,VH00685,Third Party,2022-08-27,2023-08-27,440.16,765.65,False,AGT038,260263.02
POL00686,PH00686,VH00686,Comprehensive,2022-07-28,2023-07-28,4526.43,0.0,True,AGT028,38647.61
POL00687,PH00687,VH00687,Third Party,2020-03-16,2021-03-16,4265.28,1647.38,False,AGT050,68153.08
POL00688,PH00688,VH00688,Third Party,2022-05-25,2023-05-25,1789.87,754.69,True,AGT043,19962.39
POL00689,PH00689,VH00689,Comprehensive,2020-08-31,2021-08-31,3194.8,0.0,False,AGT035,485679.48
POL00690,PH00690,VH00690,Third Party Fire & Theft,2022-05-29,2023-05-29,406.23,0.0,False,AGT039,446939.38
POL00691,PH00691,VH00691,Third Party,2022-12-27,2023-12-27,324.08,793.14,False,AGT011,313783.87
POL00692,PH00692,VH00692,Comprehensive,2022-05-25,2023-05-25,3607.07,1873.99,False,AGT031,109498.39
POL00693,PH00693,VH00693,Third Party Fire & Theft,2022-10-06,2023-10-06,4795.26,1279.01,False,AGT002,197285.75
POL00694,PH00694,VH00694,Third Party,2024-08-02,2025-08-02,0.0,1951.49,False,AGT022,235243.06
POL00695,PH00695,VH00695,Third Party Fire & Theft,2023-03-07,2024-03-06,0.0,1165.6,False,AGT049,492170.55
POL00696,PH00696,VH00696,Third Party Fire & Theft,2020-08-16,2021-08-16,4624.56,1266.76,False,AGT023,466072.43
POL00697,PH00697,VH00697,Collision,2024-04-22,2025-04-22,607.33,785.63,False,AGT046,365669.67
POL00698,PH00698,VH00698,Comprehensive,2021-06-06,2022-06-06,0.0,242.22,False,AGT013,225736.82
POL00699,PH00699,VH00699,Third Party,2021-06-19,2022-06-19,2913.38,372.99,False,AGT033,51381.23
POL00700,PH00700,VH00700,Third Party,2024-10-22,2025-10-22,1746.48,1042.51,False,AGT007,468288.13
POL00701,PH00701,VH00701,Third Party,2019-01-31,2020-01-31,1451.96,1136.86,True,AGT007,42609.92
POL00702,PH00702,VH00702,Collision,2019-11-07,2020-11-06,0.0,514.7,False,AGT048,405624.67
POL00703,PH00703,VH00703,Third Party Fire & Theft,2022-06-14,2023-06-14,1660.53,1780.46,False,AGT020,324490.06
POL00704,PH00704,VH00704,Third Party Fire & Theft,2023-11-12,2024-11-11,4439.68,1740.39,False,AGT048,351303.09
POL00705,PH00705,VH00705,Comprehensive,2022-06-11,2023-06-11,2702.31,661.28,True,AGT046,350506.43
POL00706,PH00706,VH00706,Third Party Fire & Theft,2023-05-25,2024-05-24,0.0,1827.19,False,AGT041,287357.83
POL00707,PH00707,VH00707,Collision,2024-07-11,2025-07-11,0.0,1691.17,False,AGT023,435621.64
POL00708,PH00708,VH00708,Comprehensive,2024-03-11,2025-03-11,4985.63,954.78,False,AGT041,449909.79
POL00709,PH00709,VH00709,Comprehensive,2020-07-27,2021-07-27,0.0,1646.16,False,AGT006,244181.04
POL00710,PH00710,VH00710,Comprehensive,2023-02-14,2024-02-14,1708.96,1964.16,False,AGT014,80977.19
POL00711,PH00711,VH00711,Collision,2023-12-21,2024-12-20,627.31,864.17,False,AGT004,176482.95
POL00712,PH00712,VH00712,Comprehensive,2022-10-25,2023-10-25,727.96,1762.63,False,AGT033,420624.97
POL00713,PH00713,VH00713,Collision,2020-01-02,2021-01-01,2840.02,1105.24,False,AGT038,424394.86
POL00714,PH00714,VH00714,Comprehensive,2021-04-29,2022-04-29,328.17,1333.69,False,AGT037,140630.74
POL00715,PH00715,VH00715,Comprehensive,2019-03-28,2020-03-27,2173.11,1802.87,False,AGT020,244263.16
POL00716,PH00716,VH00716,Collision,2019-08-23,2020-08-22,4067.45,928.15,True,AGT043,111649.89
POL00717,PH00717,VH00717,Comprehensive,2024-10-01,2025-10-01,3238.61,364.34,False,AGT006,350723.55
POL00718,PH00718,VH00718,Collision,2020-08-19,2021-08-19,0.0,835.06,False,AGT042,280203.26
POL00719,PH00719,VH00719,Comprehensive,2021-04-02,2022-04-02,2746.36,0.0,False,AGT047,419900.34
POL00720,PH00720,VH00720,Collision,2022-06-14,2023-06-14,2659.56,1043.37,False,AGT014,116259.67
POL00721,PH00721,VH00721,Comprehensive,2019-10-15,2020-10-14,0.0,1459.44,False,AGT023,165623.45
POL00722,PH00722,VH00722,Collision,2023-12-27,2024-12-26,3386.33,0.0,False,AGT023,17636.49
POL00723,PH00723,VH00723,Comprehensive,2024-05-19,2025-05-19,0.0,925.07,False,AGT012,57465.52
POL00724,PH00724,VH00724,Collision,2023-04-24,2024-04-23,2536.59,318.95,False,AGT024,173704.55
POL00725,PH00725,VH00725,Third Party,2023-02-26,2024-02-26,1404.15,297.16,False,AGT017,50499.35
POL00726,PH00726,VH00726,Comprehensive,2023-05-06,2024-05-05,0.0,1724.38,False,AGT020,129280.23
POL00727,PH00727,VH00727,Third Party Fire & Theft,2024-08-27,2025-08-27,4433.86,1052.71,False,AGT045,224940.95
POL00728,PH00728,VH00728,Third Party,2020-03-25,2021-03-25,0.0,402.21,False,AGT029,371822.18
POL00729,PH00729,VH00729,Comprehensive,2024-11-01,2025-11-01,2263.51,711.75,True,AGT035,428855.24
POL00730,PH00730,VH00730,Third Party,2021-11-17,2022-11-17,3867.74,613.4,True,AGT033,114546.97
POL00731,PH00731,VH00731,Third Party Fire & Theft,2019-01-14,2020-01-14,4374.74,1931.73,False,AGT027,494969.1
POL00732,PH00732,VH00732,Comprehensive,2021-12-08,2022-12-08,2585.99,1555.65,True,AGT036,364162.11
POL00733,PH00733,VH00733,Third Party,2020-12-11,2021-12-11,4817.47,1926.47,False,AGT049,288195.56
POL00734,PH00734,VH00734,Third Party,2021-03-25,2022-03-25,4716.84,360.62,False,AGT029,13472.44
POL00735,PH00735,VH00735,Collision,2019-07-23,2020-07-22,2519.22,621.51,False,AGT050,444362.2
POL00736,PH00736,VH00736,Third Party Fire & Theft,2024-12-30,2025-12-30,0.0,1805.29,False,AGT027,361856.47
POL00737,PH00737,VH00737,Third Party Fire & Theft,2023-11-25,2024-11-24,0.0,1588.69,True,AGT040,134832.63
POL00738,PH00738,VH00738,Third Party,2024-08-26,2025-08-26,2155.56,1905.29,False,AGT047,376882.5
POL00739,PH00739,VH00739,Collision,2024-07-11,2025-07-11,0.0,604.34,True,AGT048,169528.41
POL00740,PH00740,VH00740,Collision,2021-05-22,2022-05-22,4771.64,1420.01,False,AGT029,94009.43
POL00741,PH00741,VH00741,Collision,2023-10-30,2024-10-29,1991.33,1744.93,False,AGT009,300927.12
POL00742,PH00742,VH00742,Collision,2022-11-15,2023-11-15,3308.2,857.43,True,AGT032,135399.42
POL00743,PH00743,VH00743,Collision,2024-01-09,2025-01-08,2250.81,0.0,False,AGT044,67331.12
POL00744,PH00744,VH00744,Collision,2021-09-05,2022-09-05,0.0,1208.03,True,AGT045,464847.18
POL00745,PH00745,VH00745,Comprehensive,2022-08-09,2023-08-09,587.61,1298.56,False,AGT014,21450.9
POL00746,PH00746,VH00746,Collision,2019-09-26,2020-09-25,1946.43,518.71,False,AGT022,446188.63
POL00747,PH00747,VH00747,Third Party Fire & Theft,2021-07-24,2022-07-24,0.0,853.88,False,AGT020,19816.59
POL00748,PH00748,VH00748,Third Party Fire & Theft,2021-09-09,2022-09-09,1462.02,1447.35,False,AGT023,292795.65
POL00749,PH00749,VH00749,Third Party Fire & Theft,2022-08-03,2023-08-03,3069.95,303.17,False,AGT011,163817.5
POL00750,PH00750,VH00750,Collision,2023-09-19,2024-09-18,4900.48,943.51,False,AGT043,456119.32
POL00751,PH00751,VH00751,Third Party,2019-03-06,2020-03-05,3675.27,1519.36,False,AGT040,479276.23
POL00752,PH00752,VH00752,Collision,2024-12-31,2025-12-31,2735.25,0.0,False,AGT026,347328.44
POL00753,PH00753,VH00753,Third Party,2019-10-24,2020-10-23,3886.05,1022.82,False,AGT014,219336.7
POL00754,PH00754,VH00754,Third Party Fire & Theft,2023-06-10,2024-06-09,2084.51,957.35,True,AGT003,253514.64
POL00755,PH00755,VH00755,Third Party,2022-05-06,2023-05-06,3317.95,1645.05,False,AGT004,444132.82
POL00756,PH00756,VH00756,Third Party,2023-05-23,2024-05-22,4051.08,730.27,False,AGT038,141338.75
POL00757,PH00757,VH00757,Third Party,2022-02-07,2023-02-07,2194.09,0.0,False,AGT001,305744.9
POL00758,PH00758,VH00758,Collision,2022-03-01,2023-03-01,949.54,1110.61,True,AGT048,112185.8
POL00759,PH00759,VH00759,Third Party Fire & Theft,2021-03-01,2022-03-01,623.45,500.87,False,AGT040,40925.84
POL00760,PH00760,VH00760,Third Party Fire & Theft,2020-03-10,2021-03-10,4821.9,1388.04,True,AGT049,230143.13
POL00761,PH00761,VH00761,Third Party Fire & Theft,2021-12-13,2022-12-13,1892.95,1077.1,True,AGT042,400056.51
POL00762,PH00762,VH00762,Third Party Fire & Theft,2023-07-13,2024-07-12,4734.92,717.4,False,AGT024,402359.78
POL00763,PH00763,VH00763,Third Party Fire & Theft,2023-12-16,2024-12-15,4049.09,614.97,False,AGT018,418420.78
POL00764,PH00764,VH00764,Third Party Fire & Theft,2022-06-26,2023-06-26,3279.4,405.61,False,AGT014,490126.85
POL00765,PH00765,VH00765,Third Party,2024-05-28,2025-05-28,4953.53,1561.89,False,AGT046,450520.01
POL00766,PH00766,VH00766,Third Party,2024-08-21,2025-08-21,0.0,1526.04,True,AGT024,212557.2
POL00767,PH00767,VH00767,Comprehensive,2024-12-16,2025-12-16,3708.22,232.4,True,AGT024,28202.68
POL00768,PH00768,VH00768,Comprehensive,2022-08-27,2023-08-27,0.0,636.05,False,AGT002,432524.55
POL00769,PH00769,VH00769,Third Party Fire & Theft,2022-12-13,2023-12-13,3023.62,959.64,False,AGT004,91619.65
POL00770,PH00770,VH00770,Third Party Fire & Theft,2024-01-12,2025-01-11,4155.05,1289.85,False,AGT004,185604.12
POL00771,PH00771,VH00771,Collision,2021-04-29,2022-04-29,4192.05,1211.66,False,AGT010,438981.62
POL00772,PH00772,VH00772,Third Party Fire & Theft,2024-06-02,2025-06-02,466.09,0.0,False,AGT009,362020.53
POL00773,PH00773,VH00773,Collision,2022-02-08,2023-02-08,4122.01,1970.3,True,AGT040,379224.73
POL00774,PH00774,VH00774,Collision,2020-04-26,2021-04-26,0.0,1414.66,False,AGT019,496246.29
POL00775,PH00775,VH00775,Third Party,2023-04-02,2024-04-01,1545.65,717.23,False,AGT047,426904.27
POL00776,PH00776,VH00776,Collision,2021-07-05,2022-07-05,2903.51,0.0,False,AGT009,371239.69
POL00777,PH00777,VH00777,Third Party Fire & Theft,2024-09-21,2025-09-21,330.19,309.33,False,AGT026,66442.14
POL00778,PH00778,VH00778,Third Party,2024-10-20,2025-10-20,2014.17,1054.05,True,AGT016,187074.12
POL00779,PH00779,VH00779,Third Party,2022-02-20,2023-02-20,3340.24,1775.94,False,AGT029,44917.25
POL00780,PH00780,VH00780,Comprehensive,2019-09-23,2020-09-22,1526.22,1000.42,False,AGT041,43778.58
POL00781,PH00781,VH00781,Collision,2023-09-04,2024-09-03,3398.42,388.17,False,AGT028,453280.42
POL00782,PH00782,VH00782,Comprehensive,2022-02-12,2023-02-12,4185.5,1054.91,False,AGT016,481427.44
POL00783,PH00783,VH00783,Collision,2019-11-17,2020-11-16,0.0,699.09,False,AGT005,233486.61
POL00784,PH00784,VH00784,Third Party,2024-12-17,2025-12-17,0.0,1496.8,False,AGT029,309849.65
POL00785,PH00785,VH00785,Third Party Fire & Theft,2020-05-25,2021-05-25,3497.33,812.85,False,AGT009,266138.32
POL00786,PH00786,VH00786,Third Party Fire & Theft,2023-08-18,2024-08-17,2569.1,537.73,True,AGT017,32239.36
POL00787,PH00787,VH00787,Comprehensive,2022-05-23,2023-05-23,0.0,1841.86,False,AGT015,299843.66
POL00788,PH00788,VH00788,Comprehensive,2020-03-21,2021-03-21,3126.58,1558.83,False,AGT006,190369.49
POL00789,PH00789,VH00789,Comprehensive,2023-08-23,2024-08-22,0.0,0.0,True,AGT047,38074.92
POL00790,PH00790,VH00790,Comprehensive,2019-12-19,2020-12-18,0.0,264.52,False,AGT019,474966.97
POL00791,PH00791,VH00791,Third Party,2019-11-13,2019-10-22,4081.99,550.54,True,AGT009,165880.14
POL00792,PH00792,VH00792,Collision,2019-05-12,2020-05-11,4719.59,1903.92,False,AGT029,328848.23
POL00793,PH00793,VH00793,Comprehensive,2022-07-22,2023-07-22,2405.17,794.85,False,AGT013,494674.86
POL00794,PH00794,VH00794,Third Party Fire & Theft,2022-11-10,2023-11-10,4313.24,0.0,False,AGT006,412570.52
POL00795,PH00795,VH00795,Collision,2022-09-30,2023-09-30,2119.99,466.99,True,AGT013,136821.0
POL00796,PH00796,VH00796,Comprehensive,2023-01-19,2024-01-19,2335.22,0.0,False,AGT023,439020.44
POL00797,PH00797,VH00797,Collision,2020-09-19,2021-09-19,0.0,0.0,False,AGT027,489302.9
POL00798,PH00798,VH00798,Third Party Fire & Theft,2019-07-06,2020-07-05,0.0,506.45,False,AGT015,250652.45
POL00799,PH00799,VH00799,Comprehensive,2020-02-12,2021-02-11,903.3,1136.8,False,AGT023,379682.3
POL00800,PH00800,VH00800,Third Party,2022-09-23,2023-09-23,0.0,433.26,False,AGT002,358984.2
POL00801,PH00801,VH00801,Collision,2023-11-30,2024-11-29,0.0,1285.33,True,AGT020,217778.2
POL00802,PH00802,VH00802,Third Party Fire & Theft,2021-07-26,2022-07-26,0.0,1338.42,False,AGT039,49843.47
POL00803,PH00803,VH00803,Collision,2021-03-16,2022-03-16,1819.1,457.04,False,AGT027,226811.93
POL00804,PH00804,VH00804,Third Party Fire & Theft,2021-09-28,2022-09-28,3364.84,501.52,True,AGT013,482368.14
POL00805,PH00805,VH00805,Third Party,2020-03-31,2021-03-31,0.0,514.82,False,AGT027,370129.03
POL00806,PH00806,VH00806,Third Party Fire & Theft,2021-08-01,2022-08-01,3967.17,1189.33,True,AGT007,94721.52
POL00807,PH00807,VH00807,Third Party,2023-02-19,2024-02-19,2400.46,1827.65,False,AGT047,411939.73
POL00808,PH00808,VH00808,Third Party,2021-05-27,2022-05-27,722.35,1104.1,False,AGT018,269413.03
POL00809,PH00809,VH00809,Third Party,2020-08-28,2021-08-28,0.0,1523.45,False,AGT021,313461.08
POL00810,PH00810,VH00810,Collision,2019-10-11,2020-10-10,3172.62,1825.46,False,AGT003,119508.28
POL00811,PH00811,VH00811,Third Party Fire & Theft,2019-08-08,2020-08-07,3969.16,0.0,False,AGT030,348805.88
POL00812,PH00812,VH00812,Third Party Fire & Theft,2024-08-31,2025-08-31,1223.5,514.46,False,AGT031,152641.52
POL00813,PH00813,VH00813,Third Party Fire & Theft,2021-03-03,2022-03-03,1034.92,1093.56,False,AGT014,488153.36
POL00814,PH00814,VH00814,Collision,2021-03-25,2022-03-25,0.0,566.27,True,AGT040,70806.83
POL00815,PH00815,VH00815,Collision,2023-10-21,2024-10-20,2098.28,349.4,False,AGT035,233196.7
POL00816,PH00816,VH00816,Third Party,2021-07-17,2022-07-17,2953.03,803.71,False,AGT031,50908.59
POL00817,PH00817,VH00817,Comprehensive,2024-12-15,2025-12-15,524.17,231.79,True,AGT010,140777.01
POL00818,PH00818,VH00818,Third Party Fire & Theft,2021-06-13,2022-06-13,0.0,0.0,True,AGT008,35977.0
POL00819,PH00819,VH00819,Third Party,2023-11-06,2024-11-05,3303.58,1216.88,False,AGT020,221895.08
POL00820,PH00820,VH00820,Comprehensive,2021-11-04,2022-11-04,4824.6,1430.79,False,AGT010,265715.55
